"areacode","areaname","procode3","CountAdm"
"E09000011","Greenwich","RXL",2
"E09000011","Greenwich","RN5",2
"E09000011","Greenwich","RTR",2
"E09000011","Greenwich","RXK",2
"E09000011","Greenwich","RXN",2
"E09000011","Greenwich","RCX",2
"E09000011","Greenwich","RK9",2
"E09000011","Greenwich","RNA",2
"E09000011","Greenwich","RTF",2
"E09000011","Greenwich","RHU",2
"E09000011","Greenwich","RK5",2
"E09000011","Greenwich","RYV",2
"E09000011","Greenwich","RDY",2
"E09000011","Greenwich","RJL",2
"E09000011","Greenwich","RLQ",2
"E09000011","Greenwich","RTX",2
"E09000011","Greenwich","RCD",2
"E09000011","Greenwich","RMP",2
"E09000011","Greenwich","RN3",2
"E09000011","Greenwich","RVJ",2
"E09000011","Greenwich","RFR",2
"E09000011","Greenwich","RFS",2
"E09000011","Greenwich","R1A",1
"E09000011","Greenwich","RA7",1
"E09000011","Greenwich","RTD",1
"E09000011","Greenwich","RBQ",1
"E09000011","Greenwich","RCU",1
"E09000011","Greenwich","RTG",1
"E09000011","Greenwich","RM3",1
"E09000011","Greenwich","RA4",1
"E09000011","Greenwich","RAT",1
"E09000011","Greenwich","RGM",1
"E09000011","Greenwich","RMC",1
"E09000011","Greenwich","REM",1
"E09000011","Greenwich","RBV",1
"E09000011","Greenwich","RJC",1
"E09000011","Greenwich","RAJ",1
"E09000011","Greenwich","RH5",1
"E09000011","Greenwich","RWD",1
"E09000011","Greenwich","RBL",1
"E09000011","Greenwich","RBN",1
"E09000011","Greenwich","RJN",1
"E09000011","Greenwich","RQY",1
"E09000011","Greenwich","RXR",1
"E09000011","Greenwich","RD1",1
"E09000011","Greenwich","RL4",1
"E09000011","Greenwich","RW6",1
"E09000011","Greenwich","RWP",1
"E09000012","Hackney","RQX",16190
"E09000012","Hackney","R1H",4683
"E09000012","Hackney","RRV",1019
"E09000012","Hackney","RWK",827
"E09000012","Hackney","RKE",509
"E09000012","Hackney","RJ1",247
"E09000012","Hackney","RAL",235
"E09000012","Hackney","RAP",232
"E09000012","Hackney","RYJ",80
"E09000012","Hackney","RQM",61
"E09000012","Hackney","RF4",60
"E09000012","Hackney","RJZ",57
"E09000012","Hackney","RP6",57
"E09000012","Hackney","R1K",47
"E09000012","Hackney","RJ7",42
"E09000012","Hackney","RJ2",41
"E09000012","Hackney","RDE",19
"E09000012","Hackney","RQ8",18
"E09000012","Hackney","RP4",17
"E09000012","Hackney","RJ6",17
"E09000012","Hackney","RTH",14
"E09000012","Hackney","RDD",13
"E09000012","Hackney","RVV",13
"E09000012","Hackney","RPY",13
"E09000012","Hackney","RAX",11
"E09000012","Hackney","RWG",11
"E09000012","Hackney","RWH",11
"E09000012","Hackney","RGT",10
"E09000012","Hackney","REF",10
"E09000012","Hackney","RQW",10
"E09000012","Hackney","RVR",10
"E09000012","Hackney","RAJ",10
"E09000012","Hackney","RN7",9
"E09000012","Hackney","RWF",9
"E09000012","Hackney","RM1",9
"E09000012","Hackney","R0A",9
"E09000012","Hackney","RX1",9
"E09000012","Hackney","RA7",8
"E09000012","Hackney","RC9",8
"E09000012","Hackney","RYR",8
"E09000012","Hackney","RT3",8
"E09000012","Hackney","RDU",7
"E09000012","Hackney","RD3",7
"E09000012","Hackney","RDZ",7
"E09000012","Hackney","RW6",7
"E09000012","Hackney","RC1",6
"E09000012","Hackney","RWE",6
"E09000012","Hackney","RHW",6
"E09000012","Hackney","RBA",6
"E09000012","Hackney","RTE",5
"E09000012","Hackney","RHQ",5
"E09000012","Hackney","RKB",5
"E09000012","Hackney","RAS",5
"E09000012","Hackney","RD1",5
"E09000012","Hackney","RXH",5
"E09000012","Hackney","RA9",5
"E09000012","Hackney","RAN",5
"E09000012","Hackney","RAT",5
"E09000012","Hackney","RNS",5
"E09000012","Hackney","RPA",5
"E09000012","Hackney","RTP",5
"E09000012","Hackney","RHM",4
"E09000012","Hackney","RBL",4
"E09000012","Hackney","RCX",4
"E09000012","Hackney","RR8",4
"E09000012","Hackney","RRK",4
"E09000012","Hackney","RGP",4
"E09000012","Hackney","RA2",4
"E09000012","Hackney","RD8",4
"E09000012","Hackney","RGN",4
"E09000012","Hackney","RBT",4
"E09000012","Hackney","RNQ",4
"E09000012","Hackney","RVJ",4
"E09000012","Hackney","RXC",4
"E09000012","Hackney","RXW",4
"E09000012","Hackney","RAE",3
"E09000012","Hackney","REM",3
"E09000012","Hackney","RJE",3
"E09000012","Hackney","RM3",3
"E09000012","Hackney","RTK",3
"E09000012","Hackney","RTG",3
"E09000012","Hackney","RK5",3
"E09000012","Hackney","RLQ",3
"E09000012","Hackney","RA4",3
"E09000012","Hackney","RN5",3
"E09000012","Hackney","RBD",2
"E09000012","Hackney","RN3",2
"E09000012","Hackney","RNZ",2
"E09000012","Hackney","RWA",2
"E09000012","Hackney","RXR",2
"E09000012","Hackney","RHU",2
"E09000012","Hackney","RCB",2
"E09000012","Hackney","RXK",2
"E09000012","Hackney","RXQ",2
"E09000012","Hackney","R1L",2
"E09000012","Hackney","RTX",2
"E09000012","Hackney","RWP",2
"E09000012","Hackney","RXF",2
"E09000012","Hackney","RV5",2
"E09000012","Hackney","RVW",2
"E09000012","Hackney","RGR",1
"E09000012","Hackney","RNA",1
"E09000012","Hackney","RV3",1
"E09000012","Hackney","RA3",1
"E09000012","Hackney","RH5",1
"E09000012","Hackney","RCD",1
"E09000012","Hackney","RCF",1
"E09000012","Hackney","RH8",1
"E09000012","Hackney","RLT",1
"E09000012","Hackney","RBS",1
"E09000012","Hackney","RTD",1
"E09000012","Hackney","RTF",1
"E09000012","Hackney","RBN",1
"E09000012","Hackney","RWD",1
"E09000012","Hackney","RBK",1
"E09000012","Hackney","RWW",1
"E09000012","Hackney","RWY",1
"E09000012","Hackney","RGM",1
"E09000012","Hackney","RJC",1
"E09000012","Hackney","RK9",1
"E09000013","Hammersmith and Fulham","RYJ",8965
"E09000013","Hammersmith and Fulham","RQM",4796
"E09000013","Hammersmith and Fulham","R1K",230
"E09000013","Hammersmith and Fulham","RJ1",165
"E09000013","Hammersmith and Fulham","RRV",168
"E09000013","Hammersmith and Fulham","RJ7",119
"E09000013","Hammersmith and Fulham","R1H",80
"E09000013","Hammersmith and Fulham","RPY",57
"E09000013","Hammersmith and Fulham","RAX",49
"E09000013","Hammersmith and Fulham","RJZ",43
"E09000013","Hammersmith and Fulham","RT3",36
"E09000013","Hammersmith and Fulham","RAL",29
"E09000013","Hammersmith and Fulham","RDU",23
"E09000013","Hammersmith and Fulham","RTH",22
"E09000013","Hammersmith and Fulham","RQX",21
"E09000013","Hammersmith and Fulham","RAS",18
"E09000013","Hammersmith and Fulham","RA2",15
"E09000013","Hammersmith and Fulham","RAP",14
"E09000013","Hammersmith and Fulham","RJ6",13
"E09000013","Hammersmith and Fulham","RP6",13
"E09000013","Hammersmith and Fulham","RP4",12
"E09000013","Hammersmith and Fulham","RTE",11
"E09000013","Hammersmith and Fulham","RVR",11
"E09000013","Hammersmith and Fulham","RC9",8
"E09000013","Hammersmith and Fulham","RYR",8
"E09000013","Hammersmith and Fulham","RJ2",12
"E09000013","Hammersmith and Fulham","RN3",8
"E09000013","Hammersmith and Fulham","REF",8
"E09000013","Hammersmith and Fulham","RF4",7
"E09000013","Hammersmith and Fulham","RWG",7
"E09000013","Hammersmith and Fulham","RNZ",7
"E09000013","Hammersmith and Fulham","RWF",7
"E09000013","Hammersmith and Fulham","RDZ",7
"E09000013","Hammersmith and Fulham","RN5",7
"E09000013","Hammersmith and Fulham","RD1",7
"E09000013","Hammersmith and Fulham","RGT",7
"E09000013","Hammersmith and Fulham","RTP",7
"E09000013","Hammersmith and Fulham","RA7",6
"E09000013","Hammersmith and Fulham","RXQ",6
"E09000013","Hammersmith and Fulham","RVJ",6
"E09000013","Hammersmith and Fulham","RXH",6
"E09000013","Hammersmith and Fulham","RD3",6
"E09000013","Hammersmith and Fulham","RRK",7
"E09000013","Hammersmith and Fulham","RKE",6
"E09000013","Hammersmith and Fulham","RDE",6
"E09000013","Hammersmith and Fulham","RTK",5
"E09000013","Hammersmith and Fulham","RVV",5
"E09000013","Hammersmith and Fulham","RBA",5
"E09000013","Hammersmith and Fulham","RM1",5
"E09000013","Hammersmith and Fulham","RA4",5
"E09000013","Hammersmith and Fulham","RNS",5
"E09000013","Hammersmith and Fulham","R0A",5
"E09000013","Hammersmith and Fulham","RXK",4
"E09000013","Hammersmith and Fulham","RHW",4
"E09000013","Hammersmith and Fulham","RBD",4
"E09000013","Hammersmith and Fulham","RAN",3
"E09000013","Hammersmith and Fulham","RHM",3
"E09000013","Hammersmith and Fulham","R1F",3
"E09000013","Hammersmith and Fulham","RWH",3
"E09000013","Hammersmith and Fulham","RD8",3
"E09000013","Hammersmith and Fulham","RBT",3
"E09000013","Hammersmith and Fulham","RR8",3
"E09000013","Hammersmith and Fulham","RKB",3
"E09000013","Hammersmith and Fulham","RXW",3
"E09000013","Hammersmith and Fulham","RK9",2
"E09000013","Hammersmith and Fulham","RGR",2
"E09000013","Hammersmith and Fulham","RM3",2
"E09000013","Hammersmith and Fulham","RWY",2
"E09000013","Hammersmith and Fulham","RXP",2
"E09000013","Hammersmith and Fulham","RCB",2
"E09000013","Hammersmith and Fulham","RQ8",2
"E09000013","Hammersmith and Fulham","RGP",2
"E09000013","Hammersmith and Fulham","RH8",2
"E09000013","Hammersmith and Fulham","RJC",2
"E09000013","Hammersmith and Fulham","REM",2
"E09000013","Hammersmith and Fulham","RW6",2
"E09000013","Hammersmith and Fulham","RQW",2
"E09000013","Hammersmith and Fulham","RBZ",2
"E09000013","Hammersmith and Fulham","RGN",2
"E09000013","Hammersmith and Fulham","RNA",2
"E09000013","Hammersmith and Fulham","RXC",2
"E09000013","Hammersmith and Fulham","RTG",2
"E09000013","Hammersmith and Fulham","RTR",1
"E09000013","Hammersmith and Fulham","RWA",1
"E09000013","Hammersmith and Fulham","RA9",1
"E09000013","Hammersmith and Fulham","RAE",1
"E09000013","Hammersmith and Fulham","RPG",1
"E09000013","Hammersmith and Fulham","RC1",1
"E09000013","Hammersmith and Fulham","RWE",1
"E09000013","Hammersmith and Fulham","RGM",1
"E09000013","Hammersmith and Fulham","RN7",1
"E09000013","Hammersmith and Fulham","RTD",1
"E09000013","Hammersmith and Fulham","RWJ",1
"E09000013","Hammersmith and Fulham","RBN",1
"E09000013","Hammersmith and Fulham","RHU",1
"E09000013","Hammersmith and Fulham","RJR",1
"E09000013","Hammersmith and Fulham","RV3",1
"E09000013","Hammersmith and Fulham","RVY",1
"E09000013","Hammersmith and Fulham","RX1",1
"E09000013","Hammersmith and Fulham","R1J",1
"E09000013","Hammersmith and Fulham","RCF",1
"E09000013","Hammersmith and Fulham","RCX",1
"E09000013","Hammersmith and Fulham","RHQ",1
"E09000013","Hammersmith and Fulham","RPA",1
"E09000013","Hammersmith and Fulham","RWK",1
"E09000013","Hammersmith and Fulham","RXT",1
"E09000013","Hammersmith and Fulham","RCD",1
"E09000013","Hammersmith and Fulham","RDD",1
"E09000013","Hammersmith and Fulham","RJN",1
"E09000013","Hammersmith and Fulham","R0B",1
"E09000013","Hammersmith and Fulham","RNQ",1
"E09000013","Hammersmith and Fulham","RQY",1
"E09000013","Hammersmith and Fulham","RWD",1
"E09000014","Haringey","RAP",10290
"E09000014","Haringey","RKE",5669
"E09000014","Haringey","RAL",1737
"E09000014","Haringey","RRV",1753
"E09000014","Haringey","R1H",961
"E09000014","Haringey","RQX",918
"E09000014","Haringey","RJ1",220
"E09000014","Haringey","RYJ",188
"E09000014","Haringey","R1K",84
"E09000014","Haringey","RQM",79
"E09000014","Haringey","RP6",73
"E09000014","Haringey","RWK",58
"E09000014","Haringey","RJZ",54
"E09000014","Haringey","RJ7",39
"E09000014","Haringey","RWH",28
"E09000014","Haringey","RF4",27
"E09000014","Haringey","RP4",24
"E09000014","Haringey","RQW",23
"E09000014","Haringey","RJ2",28
"E09000014","Haringey","RT3",21
"E09000014","Haringey","RTH",21
"E09000014","Haringey","RWG",20
"E09000014","Haringey","RQ8",20
"E09000014","Haringey","RAS",16
"E09000014","Haringey","RDD",14
"E09000014","Haringey","RDU",14
"E09000014","Haringey","RDE",12
"E09000014","Haringey","RVR",10
"E09000014","Haringey","RTP",10
"E09000014","Haringey","RGT",8
"E09000014","Haringey","RC9",8
"E09000014","Haringey","RJ6",7
"E09000014","Haringey","REF",7
"E09000014","Haringey","RXC",7
"E09000014","Haringey","RGN",7
"E09000014","Haringey","RTE",7
"E09000014","Haringey","RHM",7
"E09000014","Haringey","RAX",7
"E09000014","Haringey","RVV",7
"E09000014","Haringey","R0A",6
"E09000014","Haringey","RPY",6
"E09000014","Haringey","RRK",12
"E09000014","Haringey","RXH",6
"E09000014","Haringey","RYR",6
"E09000014","Haringey","RAT",6
"E09000014","Haringey","RD3",6
"E09000014","Haringey","RAJ",6
"E09000014","Haringey","RM1",6
"E09000014","Haringey","RWF",6
"E09000014","Haringey","RDZ",5
"E09000014","Haringey","RC1",5
"E09000014","Haringey","RGR",5
"E09000014","Haringey","RN7",5
"E09000014","Haringey","RCB",5
"E09000014","Haringey","RXQ",5
"E09000014","Haringey","RA9",4
"E09000014","Haringey","RD8",4
"E09000014","Haringey","RJC",4
"E09000014","Haringey","RV3",4
"E09000014","Haringey","RTG",5
"E09000014","Haringey","R1F",4
"E09000014","Haringey","RA7",4
"E09000014","Haringey","RBV",3
"E09000014","Haringey","RNL",3
"E09000014","Haringey","RQ3",4
"E09000014","Haringey","RAN",3
"E09000014","Haringey","RN5",3
"E09000014","Haringey","RJE",3
"E09000014","Haringey","RCX",3
"E09000014","Haringey","REM",4
"E09000014","Haringey","RGP",2
"E09000014","Haringey","RHW",2
"E09000014","Haringey","RJR",2
"E09000014","Haringey","RVJ",2
"E09000014","Haringey","RXW",2
"E09000014","Haringey","R0B",2
"E09000014","Haringey","RM3",2
"E09000014","Haringey","RNZ",2
"E09000014","Haringey","RAE",2
"E09000014","Haringey","RD1",2
"E09000014","Haringey","RNA",2
"E09000014","Haringey","RTD",2
"E09000014","Haringey","RJL",2
"E09000014","Haringey","RBD",2
"E09000014","Haringey","RTX",2
"E09000014","Haringey","RXK",3
"E09000014","Haringey","RA2",2
"E09000014","Haringey","RN3",2
"E09000014","Haringey","RNS",2
"E09000014","Haringey","RBA",2
"E09000014","Haringey","RK9",2
"E09000014","Haringey","RA4",2
"E09000014","Haringey","RNQ",2
"E09000014","Haringey","RA3",1
"E09000014","Haringey","RBL",1
"E09000014","Haringey","RVW",1
"E09000014","Haringey","RXN",1
"E09000014","Haringey","RBS",1
"E09000014","Haringey","RWA",1
"E09000014","Haringey","RXL",1
"E09000014","Haringey","RCD",1
"E09000014","Haringey","RL4",1
"E09000014","Haringey","RMC",1
"E09000014","Haringey","RR8",1
"E09000014","Haringey","RVN",1
"E09000014","Haringey","RX3",1
"E09000014","Haringey","RK5",1
"E09000014","Haringey","RRE",1
"E09000014","Haringey","RVY",1
"E09000014","Haringey","RBT",1
"E09000014","Haringey","RLQ",1
"E09000014","Haringey","RPG",1
"E09000014","Haringey","RTK",1
"E09000014","Haringey","RW4",1
"E09000014","Haringey","RFS",1
"E09000014","Haringey","RWP",1
"E09000014","Haringey","RXT",1
"E09000014","Haringey","RX1",1
"E09000014","Haringey","RXR",1
"E09000014","Haringey","RBK",1
"E09000014","Haringey","RKB",1
"E09000014","Haringey","RPC",1
"E09000014","Haringey","RXP",1
"E09000014","Haringey","RXY",1
"E09000015","Harrow","R1K",23430
"E09000015","Harrow","RAL",1320
"E09000015","Harrow","RYJ",884
"E09000015","Harrow","RWG",432
"E09000015","Harrow","RT3",299
"E09000015","Harrow","RAS",239
"E09000015","Harrow","RV3",204
"E09000015","Harrow","RRV",219
"E09000015","Harrow","RQM",158
"E09000015","Harrow","RWH",122
"E09000015","Harrow","R1H",102
"E09000015","Harrow","RJ1",94
"E09000015","Harrow","RP6",34
"E09000015","Harrow","RC9",34
"E09000015","Harrow","RDU",31
"E09000015","Harrow","RJ7",25
"E09000015","Harrow","RKE",21
"E09000015","Harrow","RAX",20
"E09000015","Harrow","RXQ",17
"E09000015","Harrow","RJZ",14
"E09000015","Harrow","RAP",14
"E09000015","Harrow","RQX",14
"E09000015","Harrow","RF4",10
"E09000015","Harrow","RP4",10
"E09000015","Harrow","RPY",10
"E09000015","Harrow","RAN",9
"E09000015","Harrow","RD8",9
"E09000015","Harrow","RJ6",9
"E09000015","Harrow","RVV",8
"E09000015","Harrow","RVR",7
"E09000015","Harrow","REF",7
"E09000015","Harrow","RKB",7
"E09000015","Harrow","RH8",7
"E09000015","Harrow","RD3",7
"E09000015","Harrow","RWE",7
"E09000015","Harrow","RDZ",7
"E09000015","Harrow","RHW",6
"E09000015","Harrow","RWF",6
"E09000015","Harrow","RJE",6
"E09000015","Harrow","RA7",6
"E09000015","Harrow","RHQ",5
"E09000015","Harrow","RGT",5
"E09000015","Harrow","R0A",5
"E09000015","Harrow","RRK",8
"E09000015","Harrow","RXK",7
"E09000015","Harrow","RTK",4
"E09000015","Harrow","RTH",4
"E09000015","Harrow","RA2",3
"E09000015","Harrow","RJ2",6
"E09000015","Harrow","RN3",3
"E09000015","Harrow","RBA",3
"E09000015","Harrow","RDD",3
"E09000015","Harrow","RTP",3
"E09000015","Harrow","RX1",3
"E09000015","Harrow","R1L",3
"E09000015","Harrow","RHM",3
"E09000015","Harrow","RWK",3
"E09000015","Harrow","REM",4
"E09000015","Harrow","RA9",2
"E09000015","Harrow","RJC",2
"E09000015","Harrow","RN5",2
"E09000015","Harrow","RA4",2
"E09000015","Harrow","RMP",2
"E09000015","Harrow","RAE",2
"E09000015","Harrow","RBT",2
"E09000015","Harrow","RCF",2
"E09000015","Harrow","RCX",2
"E09000015","Harrow","RQW",2
"E09000015","Harrow","RTR",3
"E09000015","Harrow","RVJ",2
"E09000015","Harrow","RW6",2
"E09000015","Harrow","RAT",2
"E09000015","Harrow","RYR",2
"E09000015","Harrow","RMC",2
"E09000015","Harrow","RWW",2
"E09000015","Harrow","RCD",2
"E09000015","Harrow","RQ8",2
"E09000015","Harrow","RM1",2
"E09000015","Harrow","R1F",2
"E09000015","Harrow","RD1",2
"E09000015","Harrow","RFS",2
"E09000015","Harrow","RR8",2
"E09000015","Harrow","RFF",1
"E09000015","Harrow","RGM",1
"E09000015","Harrow","RGN",1
"E09000015","Harrow","RWD",1
"E09000015","Harrow","RXH",1
"E09000015","Harrow","RAJ",1
"E09000015","Harrow","RLQ",1
"E09000015","Harrow","RN7",1
"E09000015","Harrow","RNS",1
"E09000015","Harrow","RRF",1
"E09000015","Harrow","RTD",1
"E09000015","Harrow","RXC",1
"E09000015","Harrow","RTE",1
"E09000015","Harrow","RTG",1
"E09000015","Harrow","RW1",1
"E09000015","Harrow","RWJ",1
"E09000015","Harrow","RX2",1
"E09000015","Harrow","RXP",1
"E09000015","Harrow","RHU",1
"E09000015","Harrow","RNZ",1
"E09000015","Harrow","RPC",1
"E09000015","Harrow","RTF",1
"E09000015","Harrow","RWA",1
"E09000015","Harrow","RWP",1
"E09000015","Harrow","RWX",1
"E09000015","Harrow","RDE",1
"E09000015","Harrow","RGP",1
"E09000015","Harrow","RK5",1
"E09000015","Harrow","RQ3",1
"E09000015","Harrow","RXL",1
"E09000015","Harrow","RBK",1
"E09000015","Harrow","RC1",1
"E09000015","Harrow","RGR",1
"E09000015","Harrow","RJL",1
"E09000015","Harrow","RL4",1
"E09000015","Harrow","RPA",1
"E09000015","Harrow","RM3",1
"E09000015","Harrow","RP5",1
"E09000016","Havering","RF4",22508
"E09000016","Havering","R1H",1321
"E09000016","Havering","RQ8",310
"E09000016","Havering","RDD",320
"E09000016","Havering","RAT",137
"E09000016","Havering","RJ1",88
"E09000016","Havering","RRV",98
"E09000016","Havering","RP6",77
"E09000016","Havering","RQX",56
"E09000016","Havering","RAJ",56
"E09000016","Havering","RDE",51
"E09000016","Havering","RYJ",44
"E09000016","Havering","RQW",41
"E09000016","Havering","RAL",37
"E09000016","Havering","RQM",27
"E09000016","Havering","RJZ",24
"E09000016","Havering","RN7",21
"E09000016","Havering","RAP",20
"E09000016","Havering","RT3",18
"E09000016","Havering","RM1",16
"E09000016","Havering","RJ7",16
"E09000016","Havering","R1K",16
"E09000016","Havering","RVV",13
"E09000016","Havering","RGP",12
"E09000016","Havering","RJ2",18
"E09000016","Havering","RGT",10
"E09000016","Havering","RDU",10
"E09000016","Havering","RP4",10
"E09000016","Havering","RKE",9
"E09000016","Havering","RWK",9
"E09000016","Havering","RTP",9
"E09000016","Havering","R1L",8
"E09000016","Havering","RGR",7
"E09000016","Havering","RYR",7
"E09000016","Havering","RAX",7
"E09000016","Havering","RWF",7
"E09000016","Havering","RWH",7
"E09000016","Havering","REF",7
"E09000016","Havering","RXH",6
"E09000016","Havering","RTH",6
"E09000016","Havering","RAS",6
"E09000016","Havering","RD8",5
"E09000016","Havering","RWE",5
"E09000016","Havering","RPY",5
"E09000016","Havering","RA2",5
"E09000016","Havering","RCX",5
"E09000016","Havering","RAN",5
"E09000016","Havering","RW6",5
"E09000016","Havering","RGM",4
"E09000016","Havering","RGN",4
"E09000016","Havering","RA9",4
"E09000016","Havering","RBA",4
"E09000016","Havering","RXK",4
"E09000016","Havering","RCD",4
"E09000016","Havering","RWG",4
"E09000016","Havering","RXC",4
"E09000016","Havering","RHM",4
"E09000016","Havering","RK9",3
"E09000016","Havering","RDZ",3
"E09000016","Havering","RNS",3
"E09000016","Havering","RJL",3
"E09000016","Havering","RN3",3
"E09000016","Havering","RN5",3
"E09000016","Havering","RC9",3
"E09000016","Havering","RTE",3
"E09000016","Havering","RBD",3
"E09000016","Havering","RRK",5
"E09000016","Havering","RTR",2
"E09000016","Havering","R0A",2
"E09000016","Havering","RCB",2
"E09000016","Havering","RTK",2
"E09000016","Havering","RR8",2
"E09000016","Havering","RAE",2
"E09000016","Havering","RPA",2
"E09000016","Havering","RD1",2
"E09000016","Havering","RHU",2
"E09000016","Havering","RJE",2
"E09000016","Havering","RTD",2
"E09000016","Havering","RA3",2
"E09000016","Havering","RH8",2
"E09000016","Havering","REM",3
"E09000016","Havering","RRF",2
"E09000016","Havering","R1F",1
"E09000016","Havering","RKB",1
"E09000016","Havering","RMC",1
"E09000016","Havering","RTX",1
"E09000016","Havering","RC1",1
"E09000016","Havering","RTG",2
"E09000016","Havering","RVJ",1
"E09000016","Havering","RBZ",1
"E09000016","Havering","RJ6",1
"E09000016","Havering","RK5",1
"E09000016","Havering","RNL",1
"E09000016","Havering","RNU",1
"E09000016","Havering","RQ3",1
"E09000016","Havering","RTF",1
"E09000016","Havering","RBK",1
"E09000016","Havering","RNA",1
"E09000016","Havering","RA4",1
"E09000016","Havering","RA7",1
"E09000016","Havering","RCU",1
"E09000016","Havering","RV3",1
"E09000016","Havering","RWD",1
"E09000016","Havering","RWJ",1
"E09000016","Havering","RBL",1
"E09000016","Havering","RBN",1
"E09000016","Havering","RBS",1
"E09000016","Havering","RM3",1
"E09000016","Havering","RP5",1
"E09000016","Havering","RVR",1
"E09000016","Havering","RMY",1
"E09000016","Havering","RX1",1
"E09000016","Havering","RXP",1
"E09000016","Havering","RXQ",1
"E09000017","Hillingdon","RAS",20218
"E09000017","Hillingdon","R1K",4317
"E09000017","Hillingdon","RYJ",1151
"E09000017","Hillingdon","RWG",680
"E09000017","Hillingdon","RT3",537
"E09000017","Hillingdon","RQM",501
"E09000017","Hillingdon","RDU",359
"E09000017","Hillingdon","RWH",301
"E09000017","Hillingdon","RV3",148
"E09000017","Hillingdon","RAL",110
"E09000017","Hillingdon","RRV",110
"E09000017","Hillingdon","RJ1",89
"E09000017","Hillingdon","R1H",61
"E09000017","Hillingdon","RJ7",44
"E09000017","Hillingdon","RXQ",33
"E09000017","Hillingdon","RTK",31
"E09000017","Hillingdon","RYR",22
"E09000017","Hillingdon","RP4",22
"E09000017","Hillingdon","RJZ",19
"E09000017","Hillingdon","RF4",18
"E09000017","Hillingdon","RTH",15
"E09000017","Hillingdon","RD8",14
"E09000017","Hillingdon","RAX",14
"E09000017","Hillingdon","RHW",14
"E09000017","Hillingdon","RHU",12
"E09000017","Hillingdon","RA2",12
"E09000017","Hillingdon","RC9",12
"E09000017","Hillingdon","RP6",12
"E09000017","Hillingdon","RBA",10
"E09000017","Hillingdon","RD3",10
"E09000017","Hillingdon","RQX",10
"E09000017","Hillingdon","RGT",10
"E09000017","Hillingdon","RXH",9
"E09000017","Hillingdon","RHM",9
"E09000017","Hillingdon","RJ6",9
"E09000017","Hillingdon","RKE",9
"E09000017","Hillingdon","RVV",8
"E09000017","Hillingdon","RAP",8
"E09000017","Hillingdon","RA9",8
"E09000017","Hillingdon","RVR",8
"E09000017","Hillingdon","RDE",8
"E09000017","Hillingdon","RBK",7
"E09000017","Hillingdon","RBZ",7
"E09000017","Hillingdon","RAN",7
"E09000017","Hillingdon","RDZ",7
"E09000017","Hillingdon","RX1",6
"E09000017","Hillingdon","RKB",6
"E09000017","Hillingdon","R1F",6
"E09000017","Hillingdon","RJ2",8
"E09000017","Hillingdon","RWE",6
"E09000017","Hillingdon","R0A",5
"E09000017","Hillingdon","RGP",5
"E09000017","Hillingdon","RJE",5
"E09000017","Hillingdon","RM1",5
"E09000017","Hillingdon","REF",5
"E09000017","Hillingdon","RVJ",5
"E09000017","Hillingdon","RTD",4
"E09000017","Hillingdon","RXK",7
"E09000017","Hillingdon","RAJ",4
"E09000017","Hillingdon","RRK",6
"E09000017","Hillingdon","RWD",4
"E09000017","Hillingdon","RXC",4
"E09000017","Hillingdon","RC1",4
"E09000017","Hillingdon","RCX",4
"E09000017","Hillingdon","RJC",4
"E09000017","Hillingdon","RTP",4
"E09000017","Hillingdon","RD1",4
"E09000017","Hillingdon","RHQ",4
"E09000017","Hillingdon","RLQ",4
"E09000017","Hillingdon","RN5",4
"E09000017","Hillingdon","RBD",4
"E09000017","Hillingdon","RPY",4
"E09000017","Hillingdon","RAE",3
"E09000017","Hillingdon","RMC",3
"E09000017","Hillingdon","RN3",3
"E09000017","Hillingdon","RQ8",3
"E09000017","Hillingdon","RDY",3
"E09000017","Hillingdon","RN7",3
"E09000017","Hillingdon","REM",4
"E09000017","Hillingdon","RNS",3
"E09000017","Hillingdon","RTX",3
"E09000017","Hillingdon","RWF",3
"E09000017","Hillingdon","RBL",2
"E09000017","Hillingdon","RL4",2
"E09000017","Hillingdon","RWK",2
"E09000017","Hillingdon","RNL",2
"E09000017","Hillingdon","RQW",2
"E09000017","Hillingdon","RA7",2
"E09000017","Hillingdon","RBN",2
"E09000017","Hillingdon","RTE",2
"E09000017","Hillingdon","RH8",2
"E09000017","Hillingdon","RXR",2
"E09000017","Hillingdon","RCB",2
"E09000017","Hillingdon","RA4",2
"E09000017","Hillingdon","RGR",2
"E09000017","Hillingdon","RJR",2
"E09000017","Hillingdon","RK9",2
"E09000017","Hillingdon","RXL",2
"E09000017","Hillingdon","RDD",2
"E09000017","Hillingdon","RPA",2
"E09000017","Hillingdon","RR8",1
"E09000017","Hillingdon","RFR",1
"E09000017","Hillingdon","RFS",1
"E09000017","Hillingdon","RGN",1
"E09000017","Hillingdon","RNU",1
"E09000017","Hillingdon","RNZ",1
"E09000017","Hillingdon","RQ3",1
"E09000017","Hillingdon","RTF",1
"E09000017","Hillingdon","RVW",1
"E09000017","Hillingdon","RW6",1
"E09000017","Hillingdon","RCF",1
"E09000017","Hillingdon","RQY",1
"E09000017","Hillingdon","RW1",1
"E09000017","Hillingdon","RA3",1
"E09000017","Hillingdon","RBS",1
"E09000017","Hillingdon","RET",1
"E09000017","Hillingdon","RFF",1
"E09000017","Hillingdon","RNA",1
"E09000017","Hillingdon","RNQ",1
"E09000017","Hillingdon","RGM",1
